year,month,day,hour,minute,flag,wavenumber,mean_waveheight,mean_waveperiod,significant_waveheight,significant_waveperiod,onetenth_waveheight,onetenth_waveperiod,max_waveheight,max_waveperiod,wavedirection
2015,4,24,2,20,0,383,0.110000,3.100000,0.170000,3.600000,0.220000,3.700000,0.390000,3.500000,176.000000
2015,4,24,2,40,0,371,0.130000,3.200000,0.200000,3.600000,0.270000,3.400000,0.400000,3.000000,12.000000
2015,4,24,3,0,0,375,0.120000,3.200000,0.190000,3.600000,0.250000,3.300000,0.330000,3.400000,155.000000
2015,4,24,3,20,0,358,0.150000,3.300000,0.230000,3.700000,0.280000,3.500000,0.400000,3.500000,295.000000
2015,4,24,3,40,0,362,0.140000,3.300000,0.220000,3.800000,0.300000,3.500000,0.420000,3.100000,319.000000
2015,4,24,4,0,0,343,0.120000,3.500000,0.190000,4.200000,0.240000,4.300000,0.350000,2.700000,160.000000
2015,4,24,4,20,0,351,0.130000,3.400000,0.210000,3.900000,0.290000,3.700000,0.510000,3.100000,16.000000
2015,4,24,4,40,0,355,0.160000,3.400000,0.240000,3.700000,0.320000,3.500000,0.570000,2.200000,184.000000
2015,4,24,5,0,0,355,0.130000,3.400000,0.220000,3.700000,0.290000,3.400000,0.530000,3.500000,155.000000
2015,4,24,5,20,0,367,0.130000,3.300000,0.200000,3.800000,0.250000,3.600000,0.440000,3.300000,299.000000
2015,4,24,5,40,0,387,0.150000,3.100000,0.240000,3.500000,0.330000,3.300000,0.540000,2.700000,295.000000
2015,4,24,6,0,0,377,0.160000,3.200000,0.260000,3.500000,0.340000,3.400000,0.630000,2.200000,164.000000
2015,4,24,6,20,0,362,0.140000,3.300000,0.210000,3.900000,0.270000,4.100000,0.370000,3.800000,303.000000
2015,4,24,6,40,0,371,0.140000,3.200000,0.240000,3.700000,0.300000,3.600000,0.440000,3.600000,74.000000
2015,4,24,7,0,0,348,0.150000,3.400000,0.250000,3.900000,0.330000,3.900000,0.670000,2.900000,327.000000
2015,4,24,7,20,0,359,0.130000,3.300000,0.210000,3.800000,0.280000,3.800000,0.420000,2.700000,172.000000
2015,4,24,7,40,0,366,0.150000,3.200000,0.240000,3.700000,0.320000,3.600000,0.570000,3.100000,37.000000
2015,4,24,8,0,0,373,0.170000,3.200000,0.280000,3.700000,0.350000,3.600000,0.630000,2.800000,139.000000
2015,4,24,8,20,0,370,0.150000,3.200000,0.230000,3.800000,0.300000,3.800000,0.440000,3.600000,184.000000
2015,4,24,8,40,0,369,0.130000,3.200000,0.200000,3.800000,0.270000,3.700000,0.440000,3.400000,131.000000
2015,4,24,9,0,0,374,0.140000,3.200000,0.220000,3.500000,0.280000,3.500000,0.370000,3.400000,315.000000
2015,4,24,9,20,0,370,0.160000,3.200000,0.250000,3.800000,0.320000,3.900000,0.520000,4.000000,143.000000
2015,4,24,9,40,0,361,0.180000,3.300000,0.280000,4.000000,0.370000,4.000000,0.550000,4.000000,160.000000
2015,4,24,10,0,0,357,0.180000,3.300000,0.280000,4.000000,0.360000,4.000000,0.460000,4.500000,340.000000
2015,4,24,10,20,0,395,0.140000,3.000000,0.210000,3.700000,0.260000,3.800000,0.440000,2.800000,286.000000
2015,4,24,10,40,0,419,0.160000,2.900000,0.250000,3.300000,0.320000,3.200000,0.510000,3.000000,213.000000
2015,4,24,11,0,0,376,0.190000,3.200000,0.300000,3.600000,0.390000,3.400000,0.770000,2.800000,160.000000
2015,4,24,11,20,0,389,0.190000,3.100000,0.300000,3.400000,0.390000,3.500000,0.730000,5.100000,331.000000
2015,4,24,11,40,0,393,0.170000,3.000000,0.270000,3.500000,0.340000,3.400000,0.480000,2.400000,303.000000
2015,4,24,12,0,0,420,0.140000,2.800000,0.220000,3.400000,0.280000,3.500000,0.440000,2.600000,270.000000
2015,4,24,12,20,0,422,0.190000,2.800000,0.300000,3.300000,0.370000,3.200000,0.510000,2.400000,98.000000
2015,4,24,12,40,0,446,0.170000,2.700000,0.260000,3.000000,0.330000,2.900000,0.470000,3.100000,352.000000
2015,4,24,13,0,0,435,0.180000,2.700000,0.280000,3.100000,0.360000,3.000000,0.690000,2.800000,282.000000
2015,4,24,13,20,0,438,0.220000,2.700000,0.350000,3.000000,0.470000,2.900000,0.790000,2.200000,151.000000
2015,4,24,13,40,0,452,0.240000,2.600000,0.370000,2.800000,0.480000,2.700000,0.670000,3.100000,229.000000
2015,4,24,14,0,0,448,0.250000,2.700000,0.380000,2.900000,0.490000,2.800000,0.710000,3.000000,262.000000
2015,4,24,14,20,0,436,0.240000,2.700000,0.370000,3.000000,0.480000,3.000000,0.700000,3.000000,327.000000
2015,4,24,14,40,0,450,0.250000,2.700000,0.390000,2.800000,0.490000,2.700000,0.630000,2.700000,151.000000
2015,4,24,15,0,0,443,0.280000,2.700000,0.440000,2.900000,0.570000,2.900000,0.930000,2.600000,29.000000
2015,4,24,15,20,0,436,0.270000,2.700000,0.410000,2.900000,0.520000,2.900000,0.860000,3.300000,25.000000
2015,4,24,15,40,0,432,0.270000,2.800000,0.410000,2.900000,0.520000,2.800000,0.780000,2.600000,217.000000
2015,4,24,16,0,0,435,0.250000,2.700000,0.370000,3.000000,0.470000,3.000000,0.650000,2.700000,127.000000
2015,4,24,16,20,0,432,0.250000,2.800000,0.400000,3.000000,0.500000,3.000000,0.720000,3.000000,221.000000
2015,4,24,16,40,0,424,0.280000,2.800000,0.440000,3.100000,0.560000,3.000000,0.820000,2.900000,86.000000
2015,4,24,17,0,0,444,0.270000,2.700000,0.430000,3.000000,0.560000,3.000000,0.830000,2.900000,241.000000
2015,4,24,17,20,0,422,0.250000,2.800000,0.390000,3.100000,0.490000,3.000000,0.730000,3.200000,344.000000
2015,4,24,17,40,0,432,0.230000,2.800000,0.350000,3.200000,0.440000,3.300000,0.590000,2.600000,164.000000
2015,4,24,18,0,0,428,0.240000,2.800000,0.380000,3.200000,0.490000,3.000000,0.670000,2.800000,282.000000
2015,4,24,18,20,0,412,0.260000,2.900000,0.400000,3.400000,0.510000,3.300000,1.060000,3.000000,315.000000
2015,4,24,18,40,0,408,0.240000,2.900000,0.360000,3.300000,0.450000,3.300000,0.650000,3.800000,290.000000
2015,4,24,19,0,0,422,0.240000,2.800000,0.380000,3.300000,0.470000,3.300000,0.780000,2.600000,331.000000
2015,4,24,19,20,0,409,0.280000,2.900000,0.420000,3.200000,0.540000,3.200000,0.820000,2.900000,168.000000
2015,4,24,19,40,0,384,0.300000,3.100000,0.440000,3.500000,0.530000,3.500000,0.670000,2.900000,82.000000
2015,4,24,20,0,0,418,0.280000,2.900000,0.430000,3.300000,0.550000,3.400000,0.700000,3.700000,147.000000
2015,4,24,20,20,0,406,0.260000,2.900000,0.400000,3.300000,0.490000,3.100000,0.650000,3.200000,155.000000
2015,4,24,20,40,0,417,0.260000,2.900000,0.400000,3.200000,0.500000,3.100000,0.650000,3.300000,250.000000
2015,4,24,21,0,0,411,0.290000,2.900000,0.470000,3.300000,0.610000,3.200000,0.750000,3.500000,176.000000
2015,4,24,21,20,0,402,0.290000,3.000000,0.450000,3.300000,0.570000,3.300000,0.850000,3.700000,172.000000
2015,4,24,21,40,0,407,0.260000,2.900000,0.400000,3.400000,0.520000,3.400000,0.950000,3.100000,164.000000
2015,4,24,22,0,0,411,0.250000,2.900000,0.390000,3.300000,0.490000,3.100000,0.800000,2.500000,123.000000
2015,4,24,22,20,0,386,0.290000,3.100000,0.460000,3.600000,0.610000,3.700000,0.910000,2.700000,164.000000
2015,4,24,22,40,0,376,0.340000,3.200000,0.530000,3.700000,0.700000,3.800000,1.030000,4.500000,315.000000
2015,4,24,23,0,0,349,0.390000,3.400000,0.600000,3.800000,0.750000,3.900000,1.030000,4.800000,164.000000
2015,4,24,23,20,0,339,0.340000,3.500000,0.540000,4.000000,0.670000,4.000000,0.830000,4.100000,168.000000
2015,4,24,23,40,0,342,0.330000,3.500000,0.520000,4.100000,0.660000,4.000000,0.940000,3.600000,160.000000
2015,4,25,0,0,0,349,0.310000,3.400000,0.480000,4.100000,0.600000,4.100000,0.900000,4.400000,168.000000
2015,4,25,0,20,0,345,0.290000,3.500000,0.450000,4.100000,0.560000,4.100000,0.830000,4.100000,151.000000
2015,4,25,0,40,0,335,0.290000,3.600000,0.460000,4.200000,0.580000,4.200000,0.860000,3.300000,168.000000
2015,4,25,1,0,0,312,0.370000,3.800000,0.590000,4.300000,0.740000,4.100000,1.020000,4.000000,155.000000
2015,4,25,1,20,0,320,0.310000,3.700000,0.490000,4.300000,0.620000,4.200000,0.850000,4.500000,172.000000
2015,4,25,1,40,0,303,0.280000,4.000000,0.430000,4.600000,0.530000,4.600000,0.690000,5.000000,168.000000
2015,4,25,2,0,0,316,0.240000,3.800000,0.380000,4.400000,0.490000,4.400000,0.630000,4.300000,139.000000
2015,4,25,2,20,0,312,0.220000,3.800000,0.350000,4.500000,0.450000,4.400000,0.560000,4.800000,151.000000
2015,4,25,2,40,0,318,0.220000,3.800000,0.330000,4.400000,0.410000,4.100000,0.630000,4.000000,151.000000
2015,4,25,3,0,0,327,0.230000,3.700000,0.360000,4.300000,0.460000,4.100000,0.700000,3.000000,155.000000
2015,4,25,3,20,0,334,0.230000,3.600000,0.370000,4.200000,0.490000,4.200000,0.880000,3.400000,151.000000
2015,4,25,3,40,0,333,0.220000,3.600000,0.350000,4.200000,0.440000,4.300000,0.540000,4.300000,164.000000
2015,4,25,4,0,0,326,0.210000,3.700000,0.340000,4.300000,0.450000,3.900000,0.780000,2.400000,155.000000
2015,4,25,4,20,0,355,0.180000,3.400000,0.280000,4.200000,0.360000,4.000000,0.530000,3.800000,348.000000
2015,4,25,4,40,0,355,0.210000,3.400000,0.330000,4.100000,0.400000,4.200000,0.520000,4.500000,164.000000
2015,4,25,5,0,0,359,0.190000,3.300000,0.300000,4.100000,0.390000,4.100000,0.570000,5.000000,168.000000
2015,4,25,5,20,0,384,0.180000,3.100000,0.280000,3.700000,0.370000,3.700000,0.640000,3.100000,164.000000
2015,4,25,5,40,0,394,0.180000,3.000000,0.290000,3.700000,0.360000,3.500000,0.470000,4.100000,184.000000
2015,4,25,6,0,0,393,0.230000,3.000000,0.370000,3.500000,0.470000,3.400000,0.910000,2.600000,192.000000
2015,4,25,6,20,0,409,0.200000,2.900000,0.310000,3.400000,0.390000,3.300000,0.520000,3.100000,180.000000
2015,4,25,6,40,0,405,0.200000,3.000000,0.320000,3.500000,0.410000,3.300000,0.600000,2.600000,176.000000
2015,4,25,7,0,0,392,0.170000,3.100000,0.250000,3.700000,0.310000,3.800000,0.400000,3.300000,172.000000
2015,4,25,7,20,0,399,0.160000,3.000000,0.250000,3.600000,0.330000,3.600000,0.480000,2.900000,102.000000
2015,4,25,7,40,0,401,0.210000,3.000000,0.330000,3.600000,0.420000,3.700000,0.600000,3.200000,147.000000
2015,4,25,8,0,0,399,0.200000,3.000000,0.310000,3.600000,0.410000,3.700000,0.700000,3.200000,135.000000
2015,4,25,8,20,0,408,0.170000,2.900000,0.250000,3.500000,0.320000,3.600000,0.440000,3.600000,20.000000
2015,4,25,8,40,0,401,0.180000,3.000000,0.270000,3.400000,0.350000,3.500000,0.550000,2.700000,205.000000
2015,4,25,9,0,0,410,0.170000,2.900000,0.260000,3.600000,0.320000,3.600000,0.490000,3.700000,20.000000
2015,4,25,9,20,0,421,0.180000,2.800000,0.280000,3.400000,0.360000,3.500000,0.640000,3.000000,74.000000
2015,4,25,9,40,0,439,0.160000,2.700000,0.250000,3.300000,0.330000,3.600000,0.620000,2.800000,335.000000
2015,4,25,10,0,0,446,0.160000,2.700000,0.240000,3.200000,0.300000,3.300000,0.480000,4.400000,295.000000
2015,4,25,10,20,0,462,0.190000,2.600000,0.280000,3.000000,0.350000,2.900000,0.600000,2.300000,94.000000
2015,4,25,10,40,0,446,0.200000,2.700000,0.300000,3.100000,0.370000,3.000000,0.610000,2.800000,155.000000
2015,4,25,11,0,0,476,0.180000,2.500000,0.270000,2.800000,0.340000,2.800000,0.490000,2.500000,290.000000
2015,4,25,11,20,0,461,0.190000,2.600000,0.280000,2.700000,0.340000,2.700000,0.460000,2.400000,262.000000
2015,4,25,11,40,0,447,0.190000,2.700000,0.300000,3.100000,0.400000,3.200000,0.660000,3.600000,225.000000
2015,4,25,12,0,0,450,0.160000,2.700000,0.250000,2.900000,0.320000,2.800000,0.460000,2.500000,78.000000
2015,4,25,12,20,0,435,0.170000,2.800000,0.270000,3.200000,0.350000,3.000000,0.540000,2.600000,160.000000
2015,4,25,12,40,0,432,0.170000,2.800000,0.270000,3.200000,0.350000,3.300000,0.600000,2.400000,139.000000
2015,4,25,13,0,0,402,0.180000,3.000000,0.280000,3.400000,0.360000,3.500000,0.600000,2.700000,155.000000
2015,4,25,13,20,0,453,0.150000,2.600000,0.230000,3.000000,0.280000,3.000000,0.430000,4.600000,8.000000
2015,4,25,13,40,0,420,0.170000,2.800000,0.260000,3.200000,0.350000,3.300000,0.670000,3.100000,221.000000
2015,4,25,14,0,0,413,0.180000,2.900000,0.270000,3.300000,0.340000,3.300000,0.550000,3.400000,176.000000
2015,4,25,14,20,0,414,0.180000,2.900000,0.280000,3.300000,0.340000,3.400000,0.490000,3.400000,57.000000
2015,4,25,14,40,0,435,0.170000,2.700000,0.250000,3.300000,0.320000,3.200000,0.510000,3.200000,229.000000
2015,4,25,15,0,0,432,0.170000,2.800000,0.270000,3.300000,0.340000,3.300000,0.590000,2.900000,340.000000
2015,4,25,15,20,0,433,0.220000,2.800000,0.340000,3.200000,0.430000,3.300000,0.780000,2.700000,110.000000
2015,4,25,15,40,0,416,0.200000,2.900000,0.300000,3.400000,0.380000,3.400000,0.490000,3.500000,151.000000
2015,4,25,16,0,0,422,0.200000,2.800000,0.300000,3.300000,0.380000,3.100000,0.580000,2.400000,311.000000
2015,4,25,16,20,0,427,0.230000,2.800000,0.360000,3.300000,0.470000,3.200000,0.790000,3.000000,168.000000
2015,4,25,16,40,0,440,0.190000,2.700000,0.300000,3.100000,0.390000,3.200000,0.540000,2.200000,53.000000
2015,4,25,17,0,0,434,0.200000,2.800000,0.300000,3.200000,0.380000,3.100000,0.630000,2.800000,65.000000
2015,4,25,17,20,0,428,0.210000,2.800000,0.320000,3.200000,0.390000,3.300000,0.600000,3.700000,340.000000
2015,4,25,17,40,0,431,0.180000,2.800000,0.290000,3.200000,0.370000,3.200000,0.550000,3.300000,282.000000
2015,4,25,18,0,0,425,0.180000,2.800000,0.280000,3.100000,0.350000,3.100000,0.590000,3.200000,323.000000
2015,4,25,18,20,0,414,0.200000,2.900000,0.330000,3.200000,0.450000,3.100000,0.730000,3.200000,327.000000
2015,4,25,18,40,0,393,0.230000,3.000000,0.350000,3.400000,0.430000,3.400000,0.750000,3.000000,172.000000
2015,4,25,19,0,0,400,0.210000,3.000000,0.330000,3.400000,0.410000,3.300000,0.550000,2.900000,110.000000
2015,4,25,19,20,0,379,0.240000,3.100000,0.360000,3.400000,0.460000,3.200000,0.840000,3.100000,307.000000
2015,4,25,19,40,0,388,0.240000,3.100000,0.370000,3.400000,0.480000,3.300000,0.820000,3.100000,127.000000
2015,4,25,20,0,0,396,0.220000,3.000000,0.340000,3.400000,0.430000,3.200000,0.570000,3.300000,344.000000
2015,4,25,20,20,0,398,0.200000,3.000000,0.310000,3.300000,0.400000,3.200000,0.820000,2.900000,225.000000
2015,4,25,20,40,0,392,0.180000,3.100000,0.280000,3.300000,0.340000,3.300000,0.430000,3.900000,115.000000
2015,4,25,21,0,0,391,0.170000,3.100000,0.270000,3.400000,0.370000,3.300000,0.610000,3.100000,331.000000
2015,4,25,21,20,0,398,0.200000,3.000000,0.310000,3.400000,0.400000,3.200000,0.710000,3.100000,4.000000
2015,4,25,21,40,0,393,0.180000,3.000000,0.300000,3.400000,0.410000,3.300000,0.670000,2.500000,344.000000
2015,4,25,22,0,0,386,0.170000,3.100000,0.270000,3.400000,0.350000,3.300000,0.570000,3.600000,65.000000
2015,4,25,22,20,0,401,0.190000,3.000000,0.300000,3.300000,0.390000,3.100000,0.640000,2.700000,184.000000
2015,4,25,22,40,0,410,0.170000,2.900000,0.270000,3.400000,0.350000,3.200000,0.630000,2.900000,143.000000
2015,4,25,23,0,0,417,0.150000,2.900000,0.230000,3.300000,0.290000,3.500000,0.480000,7.100000,356.000000
2015,4,25,23,20,0,410,0.150000,2.900000,0.220000,3.300000,0.270000,3.300000,0.380000,3.400000,331.000000
2015,4,25,23,40,0,415,0.150000,2.900000,0.230000,3.400000,0.320000,3.300000,0.650000,2.400000,53.000000
2015,4,26,0,0,0,430,0.140000,2.800000,0.210000,3.200000,0.260000,3.400000,0.390000,2.600000,192.000000
2015,4,26,0,20,0,436,0.130000,2.700000,0.190000,3.400000,0.250000,3.400000,0.380000,2.700000,315.000000
2015,4,26,0,40,0,433,0.120000,2.700000,0.190000,3.300000,0.240000,3.200000,0.360000,2.400000,200.000000
2015,4,26,1,0,0,423,0.120000,2.800000,0.190000,3.300000,0.250000,3.400000,0.430000,3.200000,209.000000
2015,4,26,1,20,0,429,0.140000,2.800000,0.220000,3.400000,0.280000,3.700000,0.380000,2.300000,323.000000
2015,4,26,1,40,0,453,0.130000,2.600000,0.190000,2.900000,0.240000,2.900000,0.390000,2.300000,4.000000
2015,4,26,2,0,0,460,0.130000,2.600000,0.190000,3.000000,0.250000,3.200000,0.420000,2.700000,49.000000
2015,4,26,2,20,0,426,0.170000,2.800000,0.270000,3.300000,0.380000,3.100000,0.730000,2.700000,160.000000
2015,4,26,2,40,0,425,0.130000,2.800000,0.200000,3.200000,0.250000,3.100000,0.360000,2.700000,160.000000
2015,4,26,3,0,0,444,0.140000,2.700000,0.220000,3.000000,0.290000,3.100000,0.420000,4.100000,217.000000
2015,4,26,3,20,0,461,0.150000,2.600000,0.230000,2.900000,0.310000,2.800000,0.570000,2.500000,295.000000
2015,4,26,3,40,0,414,0.160000,2.900000,0.250000,3.400000,0.310000,3.400000,0.430000,3.400000,184.000000
2015,4,26,4,0,0,400,0.180000,3.000000,0.290000,3.400000,0.380000,3.400000,0.610000,3.100000,164.000000
2015,4,26,4,20,0,386,0.160000,3.100000,0.250000,3.700000,0.310000,4.000000,0.380000,4.300000,188.000000
2015,4,26,4,40,0,422,0.150000,2.800000,0.250000,3.400000,0.330000,3.500000,0.580000,2.400000,0.000000
2015,4,26,5,0,0,404,0.150000,3.000000,0.230000,3.400000,0.290000,3.300000,0.370000,3.900000,303.000000
2015,4,26,5,20,0,413,0.130000,2.900000,0.190000,3.400000,0.240000,3.300000,0.400000,3.300000,229.000000
2015,4,26,5,40,0,396,0.150000,3.000000,0.230000,3.500000,0.310000,3.300000,0.550000,3.100000,4.000000
2015,4,26,6,0,0,406,0.140000,2.900000,0.230000,3.400000,0.310000,3.300000,0.630000,3.200000,254.000000
2015,4,26,6,20,0,435,0.130000,2.700000,0.200000,3.300000,0.260000,3.200000,0.460000,3.400000,151.000000
2015,4,26,6,40,0,385,0.180000,3.100000,0.290000,3.400000,0.370000,3.100000,0.600000,2.600000,205.000000
2015,4,26,7,0,0,383,0.140000,3.100000,0.210000,3.600000,0.270000,3.400000,0.420000,3.100000,331.000000
2015,4,26,7,20,0,367,0.150000,3.300000,0.230000,3.700000,0.310000,3.800000,0.740000,3.300000,151.000000
2015,4,26,7,40,0,374,0.180000,3.200000,0.270000,3.700000,0.330000,3.700000,0.520000,3.500000,340.000000
2015,4,26,8,0,0,305,0.160000,3.100000,0.250000,3.500000,0.310000,3.600000,0.460000,5.900000,9999.000000
2015,4,26,8,20,0,417,0.160000,2.900000,0.240000,3.200000,0.310000,3.100000,0.490000,3.100000,344.000000
2015,4,26,8,40,0,421,0.150000,2.800000,0.230000,3.500000,0.310000,3.700000,0.450000,2.600000,164.000000
2015,4,26,9,0,0,390,0.170000,3.100000,0.270000,3.600000,0.370000,3.600000,1.090000,2.900000,139.000000
2015,4,26,9,20,0,388,0.140000,3.100000,0.210000,3.700000,0.260000,3.600000,0.410000,3.400000,176.000000
2015,4,26,9,40,0,379,0.160000,3.100000,0.270000,3.600000,0.370000,3.400000,0.830000,2.900000,331.000000
2015,4,26,10,0,0,385,0.150000,3.100000,0.230000,3.600000,0.300000,3.400000,0.440000,3.300000,258.000000
2015,4,26,10,20,0,372,0.150000,3.200000,0.230000,3.600000,0.290000,3.600000,0.460000,3.200000,274.000000
2015,4,26,10,40,0,387,0.170000,3.100000,0.260000,3.600000,0.350000,3.700000,0.600000,3.500000,196.000000
2015,4,26,11,0,0,377,0.180000,3.200000,0.280000,3.600000,0.370000,3.800000,0.570000,2.900000,155.000000
2015,4,26,11,20,0,405,0.160000,3.000000,0.240000,3.200000,0.310000,3.200000,0.410000,2.600000,196.000000
2015,4,26,11,40,0,388,0.140000,3.100000,0.220000,3.500000,0.280000,3.500000,0.390000,4.100000,196.000000
2015,4,26,12,0,0,418,0.150000,2.900000,0.240000,3.400000,0.310000,3.100000,0.400000,3.200000,119.000000
2015,4,26,12,20,0,421,0.160000,2.800000,0.250000,3.200000,0.320000,3.100000,0.400000,3.300000,266.000000
2015,4,26,12,40,0,396,0.200000,3.000000,0.320000,3.400000,0.420000,3.400000,0.590000,2.600000,4.000000
2015,4,26,13,0,0,401,0.220000,3.000000,0.340000,3.200000,0.430000,3.300000,0.640000,3.200000,184.000000
2015,4,26,13,20,0,396,0.210000,3.000000,0.330000,3.400000,0.440000,3.300000,0.710000,2.700000,90.000000
2015,4,26,13,40,0,413,0.210000,2.900000,0.330000,3.200000,0.430000,3.100000,0.650000,2.700000,229.000000
2015,4,26,14,0,0,395,0.210000,3.000000,0.340000,3.400000,0.450000,3.400000,0.680000,3.300000,143.000000
2015,4,26,14,20,0,426,0.210000,2.800000,0.340000,3.200000,0.440000,3.000000,0.710000,2.700000,65.000000
2015,4,26,14,40,0,408,0.210000,2.900000,0.330000,3.300000,0.460000,3.300000,0.720000,3.400000,164.000000
2015,4,26,15,0,0,432,0.200000,2.800000,0.320000,3.200000,0.410000,3.200000,0.570000,2.900000,45.000000
2015,4,26,15,20,0,415,0.210000,2.900000,0.330000,3.200000,0.440000,3.100000,0.740000,3.200000,131.000000
2015,4,26,15,40,0,424,0.200000,2.800000,0.320000,3.300000,0.410000,3.300000,0.710000,3.300000,327.000000
2015,4,26,16,0,0,422,0.200000,2.800000,0.310000,3.200000,0.380000,3.100000,0.530000,3.400000,344.000000
2015,4,26,16,20,0,436,0.190000,2.700000,0.300000,3.100000,0.380000,3.100000,0.570000,3.100000,155.000000
2015,4,26,16,40,0,388,0.220000,3.100000,0.340000,3.500000,0.450000,3.100000,0.840000,3.100000,311.000000
2015,4,26,17,0,0,418,0.200000,2.900000,0.310000,3.400000,0.410000,3.400000,0.930000,2.700000,98.000000
2015,4,26,17,20,0,424,0.190000,2.800000,0.300000,3.200000,0.410000,3.200000,0.650000,3.000000,176.000000
2015,4,26,17,40,0,432,0.160000,2.800000,0.240000,3.200000,0.310000,3.200000,0.420000,2.500000,139.000000
2015,4,26,18,0,0,453,0.170000,2.600000,0.260000,3.000000,0.340000,3.000000,0.600000,2.600000,74.000000
2015,4,26,18,20,0,450,0.150000,2.700000,0.230000,3.000000,0.310000,2.800000,0.540000,2.700000,335.000000
2015,4,26,18,40,0,444,0.160000,2.700000,0.250000,3.100000,0.330000,3.000000,0.570000,2.800000,127.000000
2015,4,26,19,0,0,444,0.160000,2.700000,0.250000,3.000000,0.330000,3.000000,0.610000,3.000000,135.000000
2015,4,26,19,20,0,448,0.140000,2.700000,0.220000,3.100000,0.290000,3.200000,0.430000,4.100000,45.000000
2015,4,26,19,40,0,402,0.160000,3.000000,0.240000,3.300000,0.300000,3.100000,0.630000,2.900000,282.000000
2015,4,26,20,0,0,431,0.130000,2.800000,0.190000,3.200000,0.230000,3.400000,0.360000,3.200000,225.000000
2015,4,26,20,20,0,431,0.150000,2.800000,0.230000,3.200000,0.310000,3.100000,0.590000,2.800000,303.000000
2015,4,26,20,40,0,393,0.140000,3.000000,0.220000,3.600000,0.280000,3.400000,0.400000,3.200000,123.000000
2015,4,26,21,0,0,441,0.140000,2.700000,0.220000,3.100000,0.290000,3.000000,0.460000,2.800000,184.000000
2015,4,26,21,20,0,395,0.170000,3.000000,0.260000,3.500000,0.330000,3.600000,0.610000,3.400000,123.000000
2015,4,26,21,40,0,407,0.160000,2.900000,0.250000,3.500000,0.320000,3.500000,0.460000,3.500000,327.000000
2015,4,26,22,0,0,392,0.150000,3.000000,0.230000,3.300000,0.300000,3.200000,0.620000,2.500000,290.000000
2015,4,26,22,20,0,409,0.150000,2.900000,0.230000,3.400000,0.300000,3.300000,0.500000,2.300000,327.000000
2015,4,26,22,40,0,381,0.140000,3.100000,0.220000,3.700000,0.290000,3.600000,0.590000,3.200000,241.000000
2015,4,26,23,0,0,406,0.130000,2.900000,0.200000,3.400000,0.240000,3.400000,0.370000,2.600000,41.000000
2015,4,26,23,20,0,375,0.160000,3.200000,0.250000,3.700000,0.340000,3.600000,0.740000,3.400000,29.000000
2015,4,26,23,40,0,396,0.160000,3.000000,0.240000,3.400000,0.290000,3.300000,0.430000,3.200000,340.000000
2015,4,27,0,0,0,390,0.190000,3.100000,0.300000,3.500000,0.390000,3.200000,0.690000,3.100000,61.000000
2015,4,27,0,20,0,386,0.190000,3.100000,0.290000,3.500000,0.370000,3.400000,0.540000,2.900000,115.000000
2015,4,27,0,40,0,375,0.180000,3.200000,0.270000,3.500000,0.340000,3.500000,0.450000,3.000000,160.000000
2015,4,27,1,0,0,377,0.180000,3.200000,0.280000,3.700000,0.370000,3.400000,0.720000,2.700000,172.000000
2015,4,27,1,20,0,379,0.180000,3.100000,0.290000,3.600000,0.380000,3.400000,0.610000,3.100000,25.000000
2015,4,27,1,40,0,381,0.190000,3.100000,0.300000,3.500000,0.390000,3.500000,0.630000,3.800000,57.000000
2015,4,27,2,0,0,354,0.190000,3.400000,0.290000,3.800000,0.370000,3.700000,0.710000,2.500000,151.000000
2015,4,27,2,20,0,366,0.220000,3.300000,0.340000,3.600000,0.440000,3.500000,0.680000,3.600000,41.000000
2015,4,27,2,40,0,368,0.200000,3.200000,0.310000,3.600000,0.390000,3.600000,0.500000,3.700000,278.000000
2015,4,27,3,0,0,371,0.220000,3.200000,0.350000,3.500000,0.470000,3.400000,0.700000,2.900000,213.000000
2015,4,27,3,20,0,362,0.230000,3.300000,0.370000,3.600000,0.480000,3.400000,0.700000,3.900000,315.000000
2015,4,27,3,40,0,348,0.210000,3.400000,0.310000,3.700000,0.400000,3.800000,0.550000,3.700000,168.000000
2015,4,27,4,0,0,362,0.200000,3.300000,0.320000,3.700000,0.430000,3.500000,0.810000,3.000000,200.000000
2015,4,27,4,20,0,373,0.170000,3.200000,0.260000,3.700000,0.340000,3.600000,0.630000,3.100000,160.000000
2015,4,27,4,40,0,358,0.190000,3.300000,0.300000,3.800000,0.400000,3.600000,0.650000,2.200000,344.000000
2015,4,27,5,0,0,371,0.170000,3.200000,0.260000,3.500000,0.350000,3.400000,0.620000,2.500000,139.000000
2015,4,27,5,20,0,364,0.210000,3.300000,0.330000,3.700000,0.440000,3.500000,0.690000,3.000000,262.000000
2015,4,27,5,40,0,336,0.190000,3.600000,0.290000,4.000000,0.360000,3.700000,0.460000,3.500000,131.000000
2015,4,27,6,0,0,329,0.200000,3.600000,0.330000,3.800000,0.430000,3.600000,0.850000,3.000000,155.000000
2015,4,27,6,20,0,371,0.220000,3.200000,0.340000,3.600000,0.430000,3.500000,0.660000,3.100000,344.000000
2015,4,27,6,40,0,357,0.210000,3.300000,0.340000,3.600000,0.460000,3.300000,0.820000,3.200000,160.000000
2015,4,27,7,0,0,360,0.220000,3.300000,0.350000,3.700000,0.440000,3.600000,0.640000,3.500000,200.000000
